-3.00	408.00
-2.40	407.00
-1.50	405.00
-0.90	408.00
0.20	408.00
0.60	408.00
0.60	409.00
-0.20	411.00
-0.50	411.00
0.40	415.00
-0.40	418.00
-0.80	420.00
-0.80	424.00
-1.60	429.00
-4.40	426.00
-4.70	422.00
-5.00	424.00
-5.10	421.00
-6.30	421.00
-6.70	421.00
-6.50	411.00
-6.30	408.00
-5.80	409.00
-5.40	409.00
-4.50	408.00
-4.00	409.00
-3.50	427.00
-2.90	426.00
-2.70	427.00
-2.10	429.00
-2.10	430.00
-2.30	430.00
-2.30	430.00
-2.40	440.00
-2.40	441.00
-2.40	441.00
-2.40	441.00
-2.40	435.00
-2.10	423.00
-2.10	427.00
-2.50	432.00
-2.50	430.00
-2.70	427.00
-2.70	421.00
-2.10	415.00
-0.40	422.00
0.00	428.00
-0.40	428.00
0.00	436.00
0.00	449.00
0.80	461.00
0.00	470.00
0.00	471.00
0.00	461.00
0.40	454.00
0.00	454.00
0.00	454.00
0.40	452.00
0.40	453.00
0.40	453.00
0.00	428.00
0.00	423.00
-0.40	420.00
-0.80	410.00
-0.40	410.00
0.00	411.00
0.00	410.00
-0.80	408.00
-1.20	403.00
-0.80	398.00
-0.80	425.00
0.00	440.00
0.00	441.00
0.80	440.00
0.80	440.00
0.80	438.00
1.20	429.00
0.80	405.00
1.20	398.00
0.80	398.00
0.80	422.00
0.80	446.00
0.80	442.00
0.40	432.00
0.00	432.00
-0.80	424.00
-1.20	408.00
-1.20	410.00
-1.60	393.00
-1.60	391.00
-1.60	393.00
-1.20	395.00
-0.40	399.00
0.00	395.00
-0.40	397.00
-0.40	418.00
0.40	438.00
0.40	437.00
0.80	436.00
1.20	436.00
2.40	437.00
2.00	439.00
2.00	422.00
2.00	404.00
2.40	406.00
1.60	407.00
1.60	435.00
1.20	439.00
1.20	434.00
1.60	382.00
1.60	399.00
1.20	399.00
1.60	394.00
1.60	394.00
1.60	394.00
1.20	384.00
1.20	384.00
1.20	396.00
1.20	415.00
1.20	427.00
1.20	428.00
2.00	423.00
2.40	412.00
2.40	413.00
2.80	413.00
2.80	413.00
2.80	398.00
2.80	385.00
2.80	385.00
2.40	422.00
2.40	434.00
2.00	429.00
2.40	417.00
2.00	392.00
1.60	385.00
2.00	381.00
2.80	372.00
3.20	372.00
2.80	371.00
3.20	368.00
3.20	366.00
3.60	363.00
3.60	358.00
3.20	357.00
3.20	358.00
3.60	360.00
3.20	364.00
3.60	370.00
3.60	371.00
4.00	372.00
4.00	372.00
3.20	368.00
3.20	368.00
3.20	368.00
3.20	367.00
3.20	367.00
3.20	367.00
3.20	367.00
3.20	368.00
2.40	367.00
2.40	365.00
2.40	366.00
2.00	364.00
2.00	360.00
2.00	360.00
2.00	358.00
2.00	359.00
2.00	359.00
2.40	359.00
2.80	359.00
2.80	361.00
3.20	361.00
3.20	368.00
3.20	373.00
4.00	375.00
3.60	382.00
3.20	389.00
2.80	389.00
2.40	389.00
2.80	384.00
2.40	382.00
2.40	387.00
-0.10	390.00
